NAME,ADDRESS,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,X,Y, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10561,961-3 PORT WASHINGTON BOULEVARD,PORT WASHINGTON,NY,11050,2910,NASSAU,36059,-73.683451,40.829721, , , , , , , , , , , , , , , , , , , , , , 
CVS - 5861,24 WEST GRAND STREET,MOUNT VERNON,NY,10552,2106,WESTCHESTER,36119,-73.837605,40.925146, , , , , , , , , , , , , , , , , , , , , , 
DUANE READE,251 EAST 86TH STREET,NEW YORK,NY,10028,3115,NEW YORK,36061,-73.952023,40.778245, , , , , , , , , , , , , , , , , , , , , , 
HUNOLD PHARMACY,94 MAIN STREET,PORT WASHINGTON,NY,11050,2821,NASSAU,36059,-73.689058,40.830317, , , , , , , , , , , , , , , , , , , , , , 
DUANE READE,630 3RD AVENUE,NEW YORK,NY,10017,6705,NEW YORK,36061,-73.975278,40.750016, , , , , , , , , , , , , , , , , , , , , , 
CVS - 4745,24 MAMARONECK AVENUE,WHITE PLAINS,NY,10601,3308,WESTCHESTER,36119,-73.766852,41.031837, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10570,36-01 BROADWAY,ASTORIA,NY,11106,1045,QUEENS,36081,-73.920986,40.760198, , , , , , , , , , , , , , , , , , , , , , 
DUANE READE,333 EAST 102ND STREET,NEW YORK,NY,10029,5631,NEW YORK,36061,-73.942102,40.787394, , , , , , , , , , , , , , , , , , , , , , 
THE MEDICINE CABINET PHARMACY,266 NEW MAIN STREET,YONKERS,NY,10701,4168,WESTCHESTER,36119,-73.895396,40.929184, , , , , , , , , , , , , , , , , , , , , , 
2000 NINOS PHARMACY INCORPORATED,601 WEST 150TH STREET,NEW YORK,NY,10031,2449,NEW YORK,36061,-73.948476,40.829958, , , , , , , , , , , , , , , , , , , , , , 
CVS - 542,212 NORTHERN BOULEVARD,BAYSIDE,NY,11361, ,QUEENS,36081,-73.769726,40.759666, , , , , , , , , , , , , , , , , , , , , , 
MILE SQUARE PHARMACY,855 MIDLAND AVENUE,YONKERS,NY,10704,1024,WESTCHESTER,36119,-73.861198,40.935678, , , , , , , , , , , , , , , , , , , , , , 
CITYDRUG AND SURGICAL,1 AUDUBON AVENUE,NEW YORK,NY,10032,2225,NEW YORK,36061,-73.939212,40.838823, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 1707,47-07 BROADWAY,ASTORIA,NY,11103,1629,QUEENS,36081,-73.912834,40.756337, , , , , , , , , , , , , , , , , , , , , , 
COLUMBUS AVENUE PHARMACY,916 COLUMBUS AVENUE,NEW YORK,NY,10025,4040,NEW YORK,36061,-73.963632,40.798551, , , , , , , , , , , , , , , , , , , , , , 
YORKTOWN REXALL DRUGS,1905 COMMERCE STREET,YORKTOWN HEIGHTS,NY,10598,4409,WESTCHESTER,36119,-73.78059,41.273932, , , , , , , , , , , , , , , , , , , , , , 
ESCO DRUG COMPANY INCORPORATED,687 9TH AVENUE,NEW YORK,NY,10036,3630,NEW YORK,36061,-73.990383,40.76191, , , , , , , , , , , , , , , , , , , , , , 
V V PHARMACY INCORPORATED,492 EAST 169TH STREET,BRONX,NY,10456,2627,BRONX,36005,-73.905375,40.83272, , , , , , , , , , , , , , , , , , , , , , 
LE-MAC PHARMACY,623 MCLEAN AVENUE,YONKERS,NY,10705,4734,WESTCHESTER,36119,-73.879872,40.909278, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10569,32-14 31ST STREET,ASTORIA,NY,11106,2643,QUEENS,36081,-73.926104,40.761565, , , , , , , , , , , , , , , , , , , , , , 
TOWN DRUG AND SURGICAL,428 WEST 59TH STREET,NEW YORK,NY,10019,1105,NEW YORK,36061,-73.986098,40.769641, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 4607,4389 WHITE PLAINS ROAD,BRONX,NY,10466,1414,BRONX,36005,-73.855036,40.898125, , , , , , , , , , , , , , , , , , , , , , 
CVS - 911,452 MAMARONECK AVENUE,WHITE PLAINS,NY,10605,1802,WESTCHESTER,36119,-73.760794,41.022738, , , , , , , , , , , , , , , , , , , , , , 
CITYDRUG AND SURGICAL,719 WEST 181ST STREET,NEW YORK,NY,10033,4731,NEW YORK,36061,-73.936764,40.850637, , , , , , , , , , , , , , , , , , , , , , 
WALGREENS - 7367,1401 COLLEGE POINT BOULEVARD,COLLEGE POINT,NY,11356,1719,QUEENS,36081,-73.845482,40.785206, , , , , , , , , , , , , , , , , , , , , , 
CVS - 2556,275 3RD AVENUE,NEW YORK,NY,10010,5501,NEW YORK,36061,-73.983624,40.737817, , , , , , , , , , , , , , , , , , , , , , 
BELL BOULEVARD PHARMACY,47-48 BELL BOULEVARD,BAYSIDE,NY,11361,3334,QUEENS,36081,-73.76751,40.755768, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10534,250 VESEY STREET,NEW YORK,NY,10281, ,NEW YORK,36061,-74.015998,40.714051, , , , , , , , , , , , , , , , , , , , , , 
COSTCO,20 STEW LEONARD DRIVE,YONKERS,NY,10710,7202,WESTCHESTER,36119,-73.861657,40.974956, , , , , , , , , , , , , , , , , , , , , , 
Z-STOP DRUGS INCORPORATED,2315-17 WESTCHESTER AVENUE,BRONX,NY,10462,5011,BRONX,36005,-73.847875,40.83611, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10532,495 BROADWAY,NEW YORK,NY,10012,4457,NEW YORK,36061,-73.99981,40.722155, , , , , , , , , , , , , , , , , , , , , , 
1219 FIRST AVENUE PHARMACY INCORPORATED,9330 43RD AVENUE,ELMHURST,NY,11373,2757,QUEENS,36081,-73.871337,40.744084, , , , , , , , , , , , , , , , , , , , , , 
FARMACIA CENTRAL,102 NAGLE AVENUE,NEW YORK,NY,10040,1401,NEW YORK,36061,-73.927317,40.860823, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 3507,650 EAST TREMONT AVENUE,BRONX,NY,10457,4931,BRONX,36005,-73.89243,40.845778, , , , , , , , , , , , , , , , , , , , , , 
DUANE READE,249-46 HORACE HARDING EXPRESSWAY,DOUGLASTON,NY,11362,2050,QUEENS,36081,-73.730201,40.760948, , , , , , , , , , , , , , , , , , , , , , 
CVS - 6062,200 WEST END AVENUE,MANHATTAN,NY,10023,4800,NEW YORK,36061,-73.985304,40.778115, , , , , , , , , , , , , , , , , , , , , , 
LAKE AVE PHARMACY,130 LAKE AVENUE,YONKERS,NY,10703,2713,WESTCHESTER,36119,-73.886727,40.94682, , , , , , , , , , , , , , , , , , , , , , 
BUY-RITE PHARMACY,106 LAFAYETTE STREET,NEW YORK,NY,10013,4111,NEW YORK,36061,-74.001064,40.718068, , , , , , , , , , , , , , , , , , , , , , 
DUANE READE,51 WEST 51ST STREET,NEW YORK,NY,10019,6113,NEW YORK,36061,-73.978856,40.760508, , , , , , , , , , , , , , , , , , , , , , 
PARK PLAZA PHARMACY,1773 UNIVERSITY AVENUE,BRONX,NY,10453, ,BRONX,36005,-73.915875,40.850623, , , , , , , , , , , , , , , , , , , , , , 
DUANE READE,180 MCLEAN AVENUE,YONKERS,NY,10705,4431,WESTCHESTER,36119,-73.889347,40.914498, , , , , , , , , , , , , , , , , , , , , , 
FAMILY CARE PHARMACY,1187 GRAND CONCOURSE,BRONX,NY,10452,8503,BRONX,36005,-73.918792,40.834224, , , , , , , , , , , , , , , , , , , , , , 
CVS - 2773,130 DYCKMAN STREET,NEW YORK,NY,10040,1001,NEW YORK,36061,-73.925677,40.862547, , , , , , , , , , , , , , , , , , , , , , 
CVS - 1255,694 BURKE AVENUE,BRONX,NY,10467,6608,BRONX,36005,-73.867785,40.871177, , , , , , , , , , , , , , , , , , , , , , 
UNITED PHARMACY LIMITED LIABILITY CORPORATION,5539 BROADWAY,BRONX,NY,10463,5217,BRONX,36005,-73.905752,40.878114, , , , , , , , , , , , , , , , , , , , , , 
ESTHER PHARMACY,71 SOUTH BROADWAY,YONKERS,NY,10701,4004,WESTCHESTER,36119,-73.899116,40.931411, , , , , , , , , , , , , , , , , , , , , , 
DUANE READE,41 EAST 58TH STREET,NEW YORK,NY,10022,1617,NEW YORK,36061,-73.97131,40.763141, , , , , , , , , , , , , , , , , , , , , , 
CROWN PHARMACY,40-20 82ND STREET,ELMHURST,NY,11373,1305,QUEENS,36081,-73.884092,40.746986, , , , , , , , , , , , , , , , , , , , , , 
CVS - 776,850 BRONX RIVER ROAD,YONKERS,NY,10708,7015,WESTCHESTER,36119,-73.842262,40.927657, , , , , , , , , , , , , , , , , , , , , , 
DUANE READE,250 BROADWAY,NEW YORK,NY,10007,2516,NEW YORK,36061,-74.007725,40.712847, , , , , , , , , , , , , , , , , , , , , , 
CVS - 2438,282 EAST 149TH STREET,BRONX,NY,10451,5600,BRONX,36005,-73.922288,40.816871, , , , , , , , , , , , , , , , , , , , , , 
LEROY PHARMACY,392 BEDFORD PARK BOULEVARD,BRONX,NY,10458,2415,BRONX,36005,-73.884184,40.867426, , , , , , , , , , , , , , , , , , , , , , 
GALUVI PHARMACY,40-23 JUNCTION BOULEVARD,CORONA,NY,11368,2123,QUEENS,36081,-73.868818,40.748611, , , , , , , , , , , , , , , , , , , , , , 
CARNEGIE HILL PHARMACY,1331 MADISON AVENUE,NEW YORK,NY,10128,1304,NEW YORK,36061,-73.954962,40.785622, , , , , , , , , , , , , , , , , , , , , , 
LUDLOW MEDICAL CENTER PHARMACY,45 LUDLOW STREET,YONKERS,NY,10705,1947,WESTCHESTER,36119,-73.89801,40.923916, , , , , , , , , , , , , , , , , , , , , , 
R AND S PIONEER PHARMACY,1018 OGDEN AVENUE,BRONX,NY,10452,5103,BRONX,36005,-73.92888,40.833386, , , , , , , , , , , , , , , , , , , , , , 
CVS - 7066,565 WEST 235TH STREET,BRONX,NY,10463,1650,BRONX,36005,-73.910483,40.885968, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 4192,40-16 NATIONAL STREET,CORONA,NY,11368,2321,QUEENS,36081,-73.86321,40.749376, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 3774,2426 EASTCHESTER ROAD,BRONX,NY,10469,5947,BRONX,36005,-73.842764,40.861871, , , , , , , , , , , , , , , , , , , , , , 
CVS - 2551,3125 BAINBRIDGE AVENUE,BRONX,NY,10467,3955,BRONX,36005,-73.879666,40.874406, , , , , , , , , , , , , , , , , , , , , , 
DUANE READE,525 7TH AVENUE,NEW YORK,NY,10018,4901,NEW YORK,36061,-73.988184,40.753524, , , , , , , , , , , , , , , , , , , , , , 
DUANE READE,55 EAST 55TH STREET,NEW YORK,NY,10022,3205,NEW YORK,36061,-73.972662,40.760917, , , , , , , , , , , , , , , , , , , , , , 
FAMILY DRUG STORE CORPORATION,2550F BOSTON ROAD,BRONX,NY,10467,9004,BRONX,36005,-73.863844,40.864164, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 4421,1998 BRUCKNER BOULEVARD,BRONX,NY,10473,2500,BRONX,36005,-73.857174,40.823391, , , , , , , , , , , , , , , , , , , , , , 
CAMBRIDGE CHEMISTS,855 LEXINGTON AVENUE,NEW YORK,NY,10065,6640,NEW YORK,36061,-73.965418,40.765633, , , , , , , , , , , , , , , , , , , , , , 
PLAZA PHARMACY,2515 WEBSTER AVENUE,BRONX,NY,10458,5583,BRONX,36005,-73.89198,40.861446, , , , , , , , , , , , , , , , , , , , , , 
LESELL PHARMACY,3161 BAINBRIDGE AVENUE,BRONX,NY,10467,3907,BRONX,36005,-73.879796,40.875113, , , , , , , , , , , , , , , , , , , , , , 
CEDARS PHARMACY,95-19 57TH AVENUE,ELMHURST,NY,11373,4616,QUEENS,36081,-73.865145,40.736994, , , , , , , , , , , , , , , , , , , , , , 
BRONX PHARMACY,511 EAST TREMONT AVENUE,BRONX,NY,10457,4515,BRONX,36005,-73.896575,40.846954, , , , , , , , , , , , , , , , , , , , , , 
OGDEN PHARMACY,1071 OGDEN AVENUE,BRONX,NY,10452,4601,BRONX,36005,-73.928512,40.835017, , , , , , , , , , , , , , , , , , , , , , 
TOTAL CARE RX,41-06 162ND STREET,FLUSHING,NY,11358,4123,QUEENS,36081,-73.80411,40.761229, , , , , , , , , , , , , , , , , , , , , , 
CENTURY PHARMACY,225 MADISON STREET,NEW YORK,NY,10002,7505,NEW YORK,36061,-73.988658,40.712899, , , , , , , , , , , , , , , , , , , , , , 
BURNSIDE PHARMACY,75 WEST BURNSIDE AVENUE,BRONX,NY,10453,4015,BRONX,36005,-73.910271,40.854735, , , , , , , , , , , , , , , , , , , , , , 
FRIENDLY PHARMACY,3137 GRAND CONCOURSE,BRONX,NY,10468,1401,BRONX,36005,-73.886607,40.875351, , , , , , , , , , , , , , , , , , , , , , 
EVEREST DRUG,144-10 45TH AVENUE,FLUSHING,NY,11355,2232,QUEENS,36081,-73.817339,40.754314, , , , , , , , , , , , , , , , , , , , , , 
ESKAYS FIRST AVENUE PHARMACY,2101 FIRST AVENUE,NEW YORK,NY,10029,4306,NEW YORK,36061,-73.939239,40.79112, , , , , , , , , , , , , , , , , , , , , , 
MHN RX MELROSE INCORPORATED,730 COURTLANDT AVENUE,BRONX,NY,10451,5004,BRONX,36005,-73.917257,40.821095, , , , , , , , , , , , , , , , , , , , , , 
RITE CARE PHARMACY,805 SOUNDVIEW AVENUE,BRONX,NY,10473,3900,BRONX,36005,-73.866599,40.821499, , , , , , , , , , , , , , , , , , , , , , 
BUY RITE PHARMACY - 3,136-10/12 38TH AVENUE,FLUSHING,NY,11354, ,QUEENS,36081,-73.830386,40.760815, , , , , , , , , , , , , , , , , , , , , , 
MALCOLM PHARMACY,160 MALCOLM X BOULEVARD,NEW YORK,NY,10026,1319,NEW YORK,36061,-73.948387,40.803321, , , , , , , , , , , , , , , , , , , , , , 
MORRIS PHARMACY,255 EAST 165TH STREET,BRONX,NY,10456,6057,BRONX,36005,-73.916969,40.829663, , , , , , , , , , , , , , , , , , , , , , 
CONCOURSE PHARMACY INCORPORATED,767 CONCOURSE VILLAGE WEST,BRONX,NY,10451,3801,BRONX,36005,-73.922904,40.824387, , , , , , , , , , , , , , , , , , , , , , 
CAMPUS DRUGS,59-04 KISSENA BOULEVARD,FLUSHING,NY,11355,5546,QUEENS,36081,-73.815294,40.740605, , , , , , , , , , , , , , , , , , , , , , 
K AND S PHARMACY,1028 EAST 163RD STREET,BRONX,NY,10459,4309,BRONX,36005,-73.892172,40.820789, , , , , , , , , , , , , , , , , , , , , , 
KISSENA DRUGS,72-63 KISSENA BOULEVARD,FLUSHING,NY,11367,2780,QUEENS,36081,-73.812707,40.727578, , , , , , , , , , , , , , , , , , , , , , 
FALAK PHARMACY,2730 EAST TREMONT AVENUE,BRONX,NY,10461,2808,BRONX,36005,-73.84497,40.842075, , , , , , , , , , , , , , , , , , , , , , 
DUANE READE,125 EAST 86TH STREET,NEW YORK,NY,10028,1008,NEW YORK,36061,-73.955905,40.77986, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 4555,88 FEATHERBED LANE,BRONX,NY,10452,1666,BRONX,36005,-73.918544,40.845974, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 7909,642 WESTCHESTER AVENUE,BRONX,NY,10455,1603,BRONX,36005,-73.908956,40.815714, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 1645,3085 EAST TREMONT AVENUE,BRONX,NY,10461,5720,BRONX,36005,-73.835547,40.838968, , , , , , , , , , , , , , , , , , , , , , 
LUMIT PHARMACY,200 EAST 167TH STREET,BRONX,NY,10456,4004,BRONX,36005,-73.916693,40.833868, , , , , , , , , , , , , , , , , , , , , , 
DUANE READE,1675 3RD AVENUE,NEW YORK,NY,10128,3773,NEW YORK,36061,-73.950115,40.783636, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 4258,1516-1518 WESTCHESTER AVENUE,BRONX,NY,10472,2907,BRONX,36005,-73.879382,40.828304, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 3363,650 CASTLE HILL AVENUE,BRONX,NY,10473,1402,BRONX,36005,-73.847656,40.819913, , , , , , , , , , , , , , , , , , , , , , 
DUANE READE,1270 BROADWAY,NEW YORK,NY,10001,3211,NEW YORK,36061,-73.987886,40.748683, , , , , , , , , , , , , , , , , , , , , , 
BEST AID PHARMACY INCORPORATED,563 EAST TREMONT AVENUE,BRONX,NY,10457,4655,BRONX,36005,-73.894744,40.846616, , , , , , , , , , , , , , , , , , , , , , 
MONTEFIORE MEDICAL CENTER NORTH DIVISION,600 EAST 233RD STREET,BRONX,NY,10466,2604,BRONX,36005,-73.861022,40.893721, , , , , , , , , , , , , , , , , , , , , , 
DUANE READE,617 WEST 181ST STREET,NEW YORK,NY,10033,4937,NEW YORK,36061,-73.934609,40.849854, , , , , , , , , , , , , , , , , , , , , , 
TARGET,300 WEST KINGSBRIDGE ROAD,BRONX,NY,10463, ,BRONX,36005,-73.907605,40.872862, , , , , , , , , , , , , , , , , , , , , , 
DUANE READE,399 EAST 72ND STREET,NEW YORK,NY,10021,4648,NEW YORK,36061,-73.955674,40.767876, , , , , , , , , , , , , , , , , , , , , , 
LISCIO PHARMACY,2498 WILLIAMSBRIDGE ROAD,BRONX,NY,10469,4806,BRONX,36005,-73.857573,40.862869, , , , , , , , , , , , , , , , , , , , , , 
DUANE READE,2760 BROADWAY,NEW YORK,NY,10025,2805,NEW YORK,36061,-73.967564,40.801459, , , , , , , , , , , , , , , , , , , , , , 
SARA PHARMACY,652 EAST 233RD STREET,BRONX,NY,10466,2802,BRONX,36005,-73.859043,40.893665, , , , , , , , , , , , , , , , , , , , , , 
POLLOCK BAILEY PHARMACY,405 EAST 57TH STREET,NEW YORK,NY,10022,3003,NEW YORK,36061,-73.962502,40.75836, , , , , , , , , , , , , , , , , , , , , , 
TAINO PHARMACY,2403 2ND AVENUE,NEW YORK,NY,10035,2102,NEW YORK,36061,-73.934683,40.801728, , , , , , , , , , , , , , , , , , , , , , 
DUANE READE,1 NORTH CENTRAL AVENUE,HARTSDALE,NY,10530,2405,WESTCHESTER,36119,-73.798429,41.019355, , , , , , , , , , , , , , , , , , , , , , 
DUANE READE,2025 BROADWAY,NEW YORK,NY,10023,5016,NEW YORK,36061,-73.982551,40.776802, , , , , , , , , , , , , , , , , , , , , , 
CVS - 2432,375 WHITE PLAINS ROAD,EASTCHESTER,NY,10709,2826,WESTCHESTER,36119,-73.814189,40.954111, , , , , , , , , , , , , , , , , , , , , , 
TURTLE BAY CHEMISTS,901 2ND AVENUE,NEW YORK,NY,10017,1503,NEW YORK,36061,-73.969618,40.753937, , , , , , , , , , , , , , , , , , , , , , 
RAINDEW FAMILY CENTERS AND PHARMACY,73 COVERT AVENUE,FLORAL PARK,NY,11001,3218,NASSAU,36059,-73.688799,40.720922, , , , , , , , , , , , , , , , , , , , , , 
BIOMED PHARMACEUTICALS,33 WEST MAIN STREET,ELMSFORD,NY,10523,2413,WESTCHESTER,36119,-73.823481,41.057117, , , , , , , , , , , , , , , , , , , , , , 
CVS - 2908,488 STATE ROUTE 17M,MONROE,NY,10950,4124,ORANGE,36071,-74.17585,41.319204, , , , , , , , , , , , , , , , , , , , , , 
MEDICAL PARK PHARMACY,1515 BLONDELL AVENUE,BRONX,NY,10461,2601,BRONX,36005,-73.845714,40.845609, , , , , , , , , , , , , , , , , , , , , , 
A AND P,3105 EAST MAIN STREET,MOHEGAN LAKE,NY,10547,1521,WESTCHESTER,36119,-73.871551,41.308587, , , , , , , , , , , , , , , , , , , , , , 
WAL-MART - 2531,3133 EAST MAIN STREET,MOHEGAN LAKE,NY,10547,1521,WESTCHESTER,36119,-73.866777,41.310612, , , , , , , , , , , , , , , , , , , , , , 
NORTH SHORE UNIVERSITY HOSPITAL,300 COMMUNITY DRIVE,MANHASSET,NY,11030,3816,NASSAU,36059,-73.701572,40.777717, , , , , , , , , , , , , , , , , , , , , , 
CVS - 1997,10 SOUTH BEDFORD ROAD,MOUNT KISCO,NY,10549,3408,WESTCHESTER,36119,-73.72404,41.196189, , , , , , , , , , , , , , , , , , , , , , 
MACLENNAN PHARMACY,588 PLANDOME ROAD,MANHASSET,NY,11030,1946,NASSAU,36059,-73.701257,40.800212, , , , , , , , , , , , , , , , , , , , , , 
TARRYTOWN PHARMACY,59 NORTH BROADWAY,TARRYTOWN,NY,10591,3208,WESTCHESTER,36119,-73.858003,41.078405, , , , , , , , , , , , , , , , , , , , , , 
MANHASSET PARK DRUG,290 PLANDOME ROAD,MANHASSET,NY,11030,2327,NASSAU,36059,-73.699136,40.796653, , , , , , , , , , , , , , , , , , , , , , 
WHITE PLAINS PHARMACY,276 MAIN STREET,WHITE PLAINS,NY,10601,2404,WESTCHESTER,36119,-73.763439,41.033623, , , , , , , , , , , , , , , , , , , , , , 
POLISH AMERICAN PHARMACY,566 LEONARD STREET,BROOKLYN,NY,11222,3212,KINGS,36047,-73.949787,40.724235,NY, , , , , , , , , , , , , , , , , , , , , 
HEALTHSMART PHARMACY,203 MAIN STREET,OSSINING,NY,10562,4750,WESTCHESTER,36119,-73.861885,41.16209, , , , , , , , , , , , , , , , , , , , , , 
WALGREENS - 7831,8345 LANGDALE STREET,NEW HYDE PARK,NY,11040,1822,NASSAU,36059,-73.700271,40.739828, , , , , , , , , , , , , , , , , , , , , , 
SCARSDALE SPENCER PHARMACY,23 SPENCER PLACE,SCARSDALE,NY,10583,4110,WESTCHESTER,36119,-73.80716,40.989996, , , , , , , , , , , , , , , , , , , , , , 
CROWN CHEMISTS,33-20 DITMARS BOULEVARD,ASTORIA,NY,11105,2106,QUEENS,36081,-73.909195,40.774806, , , , , , , , , , , , , , , , , , , , , , 
BAXTER'S PHARMACY,950 MAIN STREET,PEEKSKILL,NY,10566,2904,WESTCHESTER,36119,-73.920834,41.291808, , , , , , , , , , , , , , , , , , , , , , 
CVS - 2127,22-08 31ST STREET,ASTORIA,NY,11105,2714,QUEENS,36081,-73.911365,40.776072, , , , , , , , , , , , , , , , , , , , , , 
CVS - 807,1024 BROADWAY,THORNWOOD,NY,10594,1133,WESTCHESTER,36119,-73.7791,41.126537, , , , , , , , , , , , , , , , , , , , , , 
CVS - 2027,251-21 JAMAICA AVENUE,BELLEROSE,NY,11426, ,QUEENS,36081,-73.713714,40.727624, , , , , , , , , , , , , , , , , , , , , , 
CIRCLE PHARMACY,120 GRAMATAN AVENUE,MOUNT VERNON,NY,10550,1206,WESTCHESTER,36119,-73.837662,40.91453, , , , , , , , , , , , , , , , , , , , , , 
UNIQUE CHEMISTS,25-24 30TH AVENUE,ASTORIA,NY,11102,2448,QUEENS,36081,-73.924447,40.768069, , , , , , , , , , , , , , , , , , , , , , 
DUANE READE,100 MAMARONECK AVENUE,WHITE PLAINS,NY,10601,4263,WESTCHESTER,36119,-73.766169,41.030305, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 3870,3700-06 JUNCTION BOULEVARD,FLUSHING,NY,11368,1741,QUEENS,36081,-73.87101,40.751247, , , , , , , , , , , , , , , , , , , , , , 
CVS - 490,253 SOUTH RIDGE STREET,RYE BROOK,NY,10573,3414,WESTCHESTER,36119,-73.678888,41.000231, , , , , , , , , , , , , , , , , , , , , , 
UNION PHARMACY,36-32 UNION STREET,FLUSHING,NY,11354,4195,QUEENS,36081,-73.82796,40.762794, , , , , , , , , , , , , , , , , , , , , , 
WELLNESS CENTER PHARMACY,40-15 BROADWAY,ASTORIA,NY,11103,4030,QUEENS,36081,-73.918389,40.758923, , , , , , , , , , , , , , , , , , , , , , 
AC NORTHERN PHARMACY,154-16 NORTHERN BOULEVARD,FLUSHING,NY,11354,5030,QUEENS,36081,-73.810454,40.764224, , , , , , , , , , , , , , , , , , , , , , 
CVS - 530,309 MAIN STREET,NEW ROCHELLE,NY,10801,5714,WESTCHESTER,36119,-73.7754,40.9133, , , , , , , , , , , , , , , , , , , , , , 
PARKER JEWISH INSTITUTE FOR HEALTH CARE AND REHABILITATION PHARMACY,271-11 76TH AVENUE,NEW HYDE PARK,NY,11040,1436,QUEENS,36081,-73.707476,40.755641, , , , , , , , , , , , , , , , , , , , , , 
HORIZON PHARMACY,46-30 KISSENA BOULEVARD,FLUSHING,NY,11355,3421,QUEENS,36081,-73.818634,40.749794, , , , , , , , , , , , , , , , , , , , , , 
SARAH R NEUMAN NURSING HOME AND PAVILION PHARMACY,845 PALMER AVENUE,MAMARONECK,NY,10543,2406,WESTCHESTER,36119,-73.745578,40.94455, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 4863,144-29 NORTHERN BOULEVARD,FLUSHING,NY,11354,4230,QUEENS,36081,-73.822497,40.765061, , , , , , , , , , , , , , , , , , , , , , 
PLEASANTVILLE PHARMACY,62 WHEELER AVENUE,PLEASANTVILLE,NY,10570,3010,WESTCHESTER,36119,-73.791852,41.13413, , , , , , , , , , , , , , , , , , , , , , 
STARSIDE DRUGS,41-16 MAIN STREET,FLUSHING,NY,11355,3133,QUEENS,36081,-73.829554,40.757639, , , , , , , , , , , , , , , , , , , , , , 
WORLD'S FAIR PHARMACY,57-37 MAIN STREET,FLUSHING,NY,11355,5332,QUEENS,36081,-73.825644,40.745391, , , , , , , , , , , , , , , , , , , , , , 
CORONA HEIGHTS PHARMACY,106-07 CORONA AVENUE,CORONA,NY,11368,2906,QUEENS,36081,-73.856819,40.744036, , , , , , , , , , , , , , , , , , , , , , 
PATHMARK,1757 CENTRAL PARK AVENUE,YONKERS,NY,10710,2828,WESTCHESTER,36119,-73.843116,40.959699, , , , , , , , , , , , , , , , , , , , , , 
GRACE PHARMACY,91-01 43RD AVENUE,ELMHURST,NY,11373,2740,QUEENS,36081,-73.874396,40.743485, , , , , , , , , , , , , , , , , , , , , , 
QUEENS CROSSING PHARMACY,136-20 38TH AVENUE,FLUSHING,NY,11354, ,QUEENS,36081,-73.829692,40.760746, , , , , , , , , , , , , , , , , , , , , , 
A AND P,100 TRIANGLE CENTER,YORKTOWN HEIGHTS,NY,10598,4134,WESTCHESTER,36119,-73.779167,41.277642, , , , , , , , , , , , , , , , , , , , , , 
QUEENS HEALTH PHARMACY,76-11A BROADWAY,ELMHURST,NY,11373,1032,QUEENS,36081,-73.888713,40.745708, , , , , , , , , , , , , , , , , , , , , , 
SUPER RX PHARMACY,59-08 99TH STREET,CORONA,NY,11368,4304,QUEENS,36081,-73.859669,40.736874, , , , , , , , , , , , , , , , , , , , , , 
CHERRY LAWN PHARMACY,21 QUAKER RIDGE ROAD,NEW ROCHELLE,NY,10804,2807,WESTCHESTER,36119,-73.794219,40.946952, , , , , , , , , , , , , , , , , , , , , , 
SUPER STOP AND SHOP - 0509,74-17 GRAND AVENUE,ELMHURST,NY,11373,4178,QUEENS,36081,-73.887548,40.7315, , , , , , , , , , , , , , , , , , , , , , 
CENTURY DRUGS,6 FISHER AVENUE,TUCKAHOE,NY,10707,2604,WESTCHESTER,36119,-73.820635,40.958511, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 574,475 STATE ROUTE 17M,MONROE,NY,10950,4169,ORANGE,36071,-74.177772,41.318566, , , , , , , , , , , , , , , , , , , , , , 
DUANE READE,42 WEST BROAD STREET,MOUNT VERNON,NY,10552,2102,WESTCHESTER,36119,-73.83731,40.925965, , , , , , , , , , , , , , , , , , , , , , 
BRONX-LEBANON SPECIAL CARE CENTER PHARMACY,1265 FULTON AVENUE,BRONX,NY,10456,3401,BRONX,36005,-73.904165,40.831643, , , , , , , , , , , , , , , , , , , , , , 
RUBEX DRUGS,81-19 41ST AVENUE,ELMHURST,NY,11373,1300,QUEENS,36081,-73.8843,40.746094, , , , , , , , , , , , , , , , , , , , , , 
